id,name,kota_id/id,code
wilayah_kecamatan_11.08.01,Baktiya,wilayah_kota_11.08,01
wilayah_kecamatan_11.08.19,Baktiya Barat,wilayah_kota_11.08,19
wilayah_kecamatan_63.04.10,Bakumpai,wilayah_kota_63.04,10
wilayah_kecamatan_35.05.05,Bakung,wilayah_kota_35.05,05
wilayah_kecamatan_21.04.13,Bakung Serumpun,wilayah_kota_21.04,13
wilayah_kecamatan_72.03.12,Balaesang,wilayah_kota_72.03,12
wilayah_kecamatan_72.03.31,Balaesang Tanjung,wilayah_kota_72.03,31
wilayah_kecamatan_61.03.12,Balai,wilayah_kota_61.03,12
wilayah_kecamatan_14.07.18,Balai Jaya,wilayah_kota_14.07,18
wilayah_kecamatan_62.08.03,Balai Riam,wilayah_kota_62.08,03
wilayah_kecamatan_76.04.12,Balanipa,wilayah_kota_76.04,12
wilayah_kecamatan_72.01.06,Balantak,wilayah_kota_72.01,06
wilayah_kecamatan_72.01.18,Balantak Selatan,wilayah_kota_72.01,18
wilayah_kecamatan_72.01.19,Balantak Utara,wilayah_kota_72.01,19
wilayah_kecamatan_33.28.04,Balapulang,wilayah_kota_33.28,04
wilayah_kecamatan_36.03.01,Balaraja,wilayah_kota_36.03,01
wilayah_kecamatan_32.04.32,Baleendah,wilayah_kota_32.04,32
wilayah_kecamatan_35.22.13,Balen,wilayah_kota_35.22,13
wilayah_kecamatan_35.19.10,Balerejo,wilayah_kota_35.19,10
wilayah_kecamatan_12.12.01,Balige,wilayah_kota_12.12,01
wilayah_kecamatan_18.04.04,Balik Bukit,wilayah_kota_18.04,04
wilayah_kecamatan_64.71.02,Balikpapan Barat,wilayah_kota_64.71,02
wilayah_kecamatan_64.71.06,Balikpapan Kota,wilayah_kota_64.71,06
wilayah_kecamatan_64.71.05,Balikpapan Selatan,wilayah_kota_64.71,05
wilayah_kecamatan_64.71.04,Balikpapan Tengah,wilayah_kota_64.71,04
wilayah_kecamatan_64.71.01,Balikpapan Timur,wilayah_kota_64.71,01
wilayah_kecamatan_64.71.03,Balikpapan Utara,wilayah_kota_64.71,03
wilayah_kecamatan_95.07.07,Balingga,wilayah_kota_95.07,07
wilayah_kecamatan_95.07.26,Balingga Barat,wilayah_kota_95.07,26
wilayah_kecamatan_72.08.15,Balinggi,wilayah_kota_72.08,15
wilayah_kecamatan_76.03.12,Balla,wilayah_kota_76.03,12
wilayah_kecamatan_73.10.05,Balocci,wilayah_kota_73.1,05
wilayah_kecamatan_35.02.11,Balong,wilayah_kota_35.02,11
wilayah_kecamatan_32.12.14,Balongan,wilayah_kota_32.12,14
wilayah_kecamatan_35.15.12,Balongbendo,wilayah_kota_35.15,12
wilayah_kecamatan_35.25.02,Balongpanggang,wilayah_kota_35.25,02
wilayah_kecamatan_35.09.10,Balung,wilayah_kota_35.09,10
wilayah_kecamatan_73.11.07,Balusu,wilayah_kota_73.11,07
wilayah_kecamatan_73.26.10,Balusu,wilayah_kota_73.26,10
wilayah_kecamatan_76.01.10,Bambaira,wilayah_kota_76.01,10
wilayah_kecamatan_76.01.01,Bambalamotu,wilayah_kota_76.01,01
wilayah_kecamatan_76.03.11,Bambang,wilayah_kota_76.03,11
wilayah_kecamatan_34.02.05,Bambanglipuro,wilayah_kota_34.02,05
wilayah_kecamatan_11.02.03,Bambel,wilayah_kota_11.02,03
wilayah_kecamatan_93.03.13,Bamgi,wilayah_kota_93.03,13
wilayah_kecamatan_92.09.14,Bamusbama,wilayah_kota_92.09,14
wilayah_kecamatan_62.11.04,Banama Tingang,wilayah_kota_62.11,04
wilayah_kecamatan_72.03.08,Banawa,wilayah_kota_72.03,08
wilayah_kecamatan_72.03.18,Banawa Selatan,wilayah_kota_72.03,18
wilayah_kecamatan_72.03.27,Banawa Tengah,wilayah_kota_72.03,27
wilayah_kecamatan_33.22.16,Bancak,wilayah_kota_33.22,16
wilayah_kecamatan_35.23.04,Bancar,wilayah_kota_35.23,04
wilayah_kecamatan_81.01.09,Banda,wilayah_kota_81.01,09
wilayah_kecamatan_11.03.15,Banda Alam,wilayah_kota_11.03,15
wilayah_kecamatan_11.08.26,Banda Baro,wilayah_kota_11.08,26
wilayah_kecamatan_11.16.09,Banda Mulia,wilayah_kota_11.16,09
wilayah_kecamatan_11.71.07,Banda Raya,wilayah_kota_11.71,07
wilayah_kecamatan_11.73.02,Banda Sakti,wilayah_kota_11.73,02
wilayah_kecamatan_11.17.04,Bandar,wilayah_kota_11.17,04
wilayah_kecamatan_12.08.23,Bandar,wilayah_kota_12.08,23
wilayah_kecamatan_33.25.02,Bandar,wilayah_kota_33.25,02
wilayah_kecamatan_35.01.08,Bandar,wilayah_kota_35.01,08
wilayah_kecamatan_11.18.06,Bandar Baru,wilayah_kota_11.18,06
wilayah_kecamatan_11.18.04,Bandar Dua,wilayah_kota_11.18,04
wilayah_kecamatan_12.08.22,Bandar Huluan,wilayah_kota_12.08,22
wilayah_kecamatan_12.18.06,Bandar Khalipah,wilayah_kota_12.18,06
wilayah_kecamatan_14.03.14,Bandar Laksamana,wilayah_kota_14.03,14
wilayah_kecamatan_12.08.24,Bandar Masilam,wilayah_kota_12.08,24
wilayah_kecamatan_18.02.18,Bandar Mataram,wilayah_kota_18.02,18
wilayah_kecamatan_18.06.25,Bandar Negeri Semuong,wilayah_kota_18.06,25
wilayah_kecamatan_18.04.23,Bandar Negeri Suoh,wilayah_kota_18.04,23
wilayah_kecamatan_12.09.17,Bandar Pasir Mandoge,wilayah_kota_12.09,17
wilayah_kecamatan_14.05.12,Bandar Petalangan,wilayah_kota_14.05,12
wilayah_kecamatan_12.09.15,Bandar Pulau,wilayah_kota_12.09,15
wilayah_kecamatan_11.16.10,Bandar Pusaka,wilayah_kota_11.16,10
wilayah_kecamatan_14.05.11,Bandar Sei Kijang,wilayah_kota_14.05,11
wilayah_kecamatan_18.07.15,Bandar Sribhawono,wilayah_kota_18.07,15
wilayah_kecamatan_18.02.26,Bandar Surabaya,wilayah_kota_18.02,26
wilayah_kecamatan_35.17.18,Bandarkedungmulyo,wilayah_kota_35.17,18
wilayah_kecamatan_16.09.03,Banding Agung,wilayah_kota_16.09,03
wilayah_kecamatan_33.08.14,Bandongan,wilayah_kota_33.08,14
wilayah_kecamatan_35.04.17,Bandung,wilayah_kota_35.04,17
wilayah_kecamatan_36.04.34,Bandung,wilayah_kota_36.04,34
wilayah_kecamatan_32.73.21,Bandung Kidul,wilayah_kota_32.73,21
wilayah_kecamatan_32.73.15,Bandung Kulon,wilayah_kota_32.73,15
wilayah_kecamatan_32.73.09,Bandung Wetan,wilayah_kota_32.73,09
wilayah_kecamatan_33.22.20,Bandungan,wilayah_kota_33.22,20
wilayah_kecamatan_17.09.10,Bang Haji,wilayah_kota_17.09,10
wilayah_kecamatan_76.05.01,Banggae,wilayah_kota_76.05,01
wilayah_kecamatan_76.05.08,Banggae Timur,wilayah_kota_76.05,08
wilayah_kecamatan_72.11.01,Banggai,wilayah_kota_72.11,01
wilayah_kecamatan_72.11.06,Banggai Selatan,wilayah_kota_72.11,06
wilayah_kecamatan_72.11.07,Banggai Tengah,wilayah_kota_72.11,07
wilayah_kecamatan_72.11.02,Banggai Utara,wilayah_kota_72.11,02
wilayah_kecamatan_35.14.14,Bangil,wilayah_kota_35.14,14
wilayah_kecamatan_35.23.03,Bangilan,wilayah_kota_35.23,03
wilayah_kecamatan_73.04.01,Bangkala,wilayah_kota_73.04,01
wilayah_kecamatan_73.04.06,Bangkala Barat,wilayah_kota_73.04,06
wilayah_kecamatan_35.26.01,Bangkalan,wilayah_kota_35.26,01
wilayah_kecamatan_73.26.17,Bangkelekila,wilayah_kota_73.26,17
wilayah_kecamatan_14.01.15,Bangkinang,wilayah_kota_14.01,15
wilayah_kecamatan_14.01.01,Bangkinang Kota,wilayah_kota_14.01,01
wilayah_kecamatan_14.07.02,Bangko,wilayah_kota_14.07,02
wilayah_kecamatan_15.02.02,Bangko,wilayah_kota_15.02,02
wilayah_kecamatan_15.02.10,Bangko Barat,wilayah_kota_15.02,10
wilayah_kecamatan_14.07.10,Bangko Pusako,wilayah_kota_14.07,10
wilayah_kecamatan_18.13.11,Bangkunat,wilayah_kota_18.13,11
wilayah_kecamatan_72.11.04,Bangkurung,wilayah_kota_72.11,04
wilayah_kecamatan_51.06.02,Bangli,wilayah_kota_51.06,02
wilayah_kecamatan_32.12.06,Bangodua,wilayah_kota_32.12,06
wilayah_kecamatan_35.10.02,Bangorejo,wilayah_kota_35.1,02
wilayah_kecamatan_35.16.10,Bangsal,wilayah_kota_35.16,10
wilayah_kecamatan_35.09.09,Bangsalsari,wilayah_kota_35.09,09
wilayah_kecamatan_33.20.08,Bangsri,wilayah_kota_33.2,08
wilayah_kecamatan_12.07.09,Bangun Purba,wilayah_kota_12.07,09
wilayah_kecamatan_14.06.10,Bangun Purba,wilayah_kota_14.06,10
wilayah_kecamatan_18.02.02,Bangun Rejo,wilayah_kota_18.02,02
wilayah_kecamatan_34.02.12,Banguntapan,wilayah_kota_34.02,12
wilayah_kecamatan_63.08.07,Banjang,wilayah_kota_63.08,07
wilayah_kecamatan_32.79.01,Banjar,wilayah_kota_32.79,01
wilayah_kecamatan_36.01.20,Banjar,wilayah_kota_36.01,20
wilayah_kecamatan_51.08.04,Banjar,wilayah_kota_51.08,04
wilayah_kecamatan_18.05.08,Banjar Agung,wilayah_kota_18.05,08
wilayah_kecamatan_18.05.29,Banjar Baru,wilayah_kota_18.05,29
wilayah_kecamatan_18.05.20,Banjar Margo,wilayah_kota_18.05,20
wilayah_kecamatan_32.04.13,Banjaran,wilayah_kota_32.04,13
wilayah_kecamatan_32.10.22,Banjaran,wilayah_kota_32.1,22
wilayah_kecamatan_51.05.02,Banjarangkan,wilayah_kota_51.05,02
wilayah_kecamatan_32.07.37,Banjaranyar,wilayah_kota_32.07,37
wilayah_kecamatan_63.72.05,Banjarbaru Selatan,wilayah_kota_63.72,05
wilayah_kecamatan_63.72.04,Banjarbaru Utara,wilayah_kota_63.72,04
wilayah_kecamatan_33.16.11,Banjarejo,wilayah_kota_33.16,11
wilayah_kecamatan_33.29.17,Banjarharjo,wilayah_kota_33.29,17
wilayah_kecamatan_33.04.09,Banjarmangu,wilayah_kota_33.04,09
wilayah_kecamatan_63.71.03,Banjarmasin Barat,wilayah_kota_63.71,03
wilayah_kecamatan_63.71.01,Banjarmasin Selatan,wilayah_kota_63.71,01
wilayah_kecamatan_63.71.05,Banjarmasin Tengah,wilayah_kota_63.71,05
wilayah_kecamatan_63.71.02,Banjarmasin Timur,wilayah_kota_63.71,02
wilayah_kecamatan_63.71.04,Banjarmasin Utara,wilayah_kota_63.71,04
wilayah_kecamatan_33.04.06,Banjarnegara,wilayah_kota_33.04,06
wilayah_kecamatan_32.07.18,Banjarsari,wilayah_kota_32.07,18
wilayah_kecamatan_33.72.05,Banjarsari,wilayah_kota_33.72,05
wilayah_kecamatan_36.02.09,Banjarsari,wilayah_kota_36.02,09
wilayah_kecamatan_32.05.23,Banjarwangi,wilayah_kota_32.05,23
wilayah_kecamatan_18.08.03,Banjit,wilayah_kota_18.08,03
wilayah_kecamatan_33.23.16,Bansari,wilayah_kota_33.23,16
wilayah_kecamatan_73.03.02,Bantaeng,wilayah_kota_73.03,02
wilayah_kecamatan_14.03.02,Bantan,wilayah_kota_14.03,02
wilayah_kecamatan_35.13.04,Bantaran,wilayah_kota_35.13,04
wilayah_kecamatan_33.27.06,Bantarbolang,wilayah_kota_33.27,06
wilayah_kecamatan_32.02.04,Bantargadung,wilayah_kota_32.02,04
wilayah_kecamatan_32.75.07,Bantargebang,wilayah_kota_32.75,07
wilayah_kecamatan_32.06.08,Bantarkalong,wilayah_kota_32.06,08
wilayah_kecamatan_33.29.02,Bantarkawung,wilayah_kota_33.29,02
wilayah_kecamatan_33.01.20,Bantarsari,wilayah_kota_33.01,20
wilayah_kecamatan_32.10.02,Bantarujeg,wilayah_kota_32.1,02
wilayah_kecamatan_73.09.03,Bantimurung,wilayah_kota_73.09,03
wilayah_kecamatan_34.02.08,Bantul,wilayah_kota_34.02,08
wilayah_kecamatan_35.07.03,Bantur,wilayah_kota_35.07,03
wilayah_kecamatan_63.09.01,Banua Lawas,wilayah_kota_63.09,01
wilayah_kecamatan_62.13.02,Banua Lima,wilayah_kota_62.13,02
wilayah_kecamatan_13.06.06,Banuhampu,wilayah_kota_13.06,06
wilayah_kecamatan_35.06.22,Banyakan,wilayah_kota_35.06,22
wilayah_kecamatan_35.13.06,Banyuanyar,wilayah_kota_35.13,06
wilayah_kecamatan_16.07.01,Banyuasin I,wilayah_kota_16.07,01
wilayah_kecamatan_16.07.02,Banyuasin II,wilayah_kota_16.07,02
wilayah_kecamatan_16.07.03,Banyuasin III,wilayah_kota_16.07,03
wilayah_kecamatan_35.27.09,Banyuates,wilayah_kota_35.27,09
wilayah_kecamatan_33.22.07,Banyubiru,wilayah_kota_33.22,07
wilayah_kecamatan_33.09.09,Banyudono,wilayah_kota_33.09,09
wilayah_kecamatan_35.12.16,Banyuglugur,wilayah_kota_35.12,16
wilayah_kecamatan_61.08.12,Banyuke Hulu,wilayah_kota_61.08,12
wilayah_kecamatan_33.74.11,Banyumanik,wilayah_kota_33.74,11
wilayah_kecamatan_18.10.06,Banyumas,wilayah_kota_18.1,06
wilayah_kecamatan_33.02.11,Banyumas,wilayah_kota_33.02,11
wilayah_kecamatan_33.25.15,Banyuputih,wilayah_kota_33.25,15
wilayah_kecamatan_35.12.14,Banyuputih,wilayah_kota_35.12,14
wilayah_kecamatan_32.05.06,Banyuresmi,wilayah_kota_32.05,06
wilayah_kecamatan_32.15.24,Banyusari,wilayah_kota_32.15,24
wilayah_kecamatan_33.06.07,Banyuurip,wilayah_kota_33.06,07
wilayah_kecamatan_35.10.16,Banyuwangi,wilayah_kota_35.1,16
wilayah_kecamatan_72.04.07,Baolan,wilayah_kota_72.04,07
wilayah_kecamatan_73.73.09,Bara,wilayah_kota_73.73,09
wilayah_kecamatan_63.07.06,Barabai,wilayah_kota_63.07,06
wilayah_kecamatan_18.08.04,Baradatu,wilayah_kota_18.08,04
wilayah_kecamatan_73.16.03,Baraka,wilayah_kota_73.16,03
wilayah_kecamatan_63.04.14,Barambai,wilayah_kota_63.04,14
wilayah_kecamatan_13.73.02,Barangin,wilayah_kota_13.73,02
wilayah_kecamatan_74.13.02,Barangka,wilayah_kota_74.13,02
wilayah_kecamatan_73.14.04,Baranti,wilayah_kota_73.14,04
wilayah_kecamatan_76.01.03,Baras,wilayah_kota_76.01,03
wilayah_kecamatan_35.20.12,Barat,wilayah_kota_35.2,12
wilayah_kecamatan_73.08.09,Barebbo,wilayah_kota_73.08,09
wilayah_kecamatan_32.07.32,Baregbeg,wilayah_kota_32.07,32
wilayah_kecamatan_35.17.04,Bareng,wilayah_kota_35.17,04
wilayah_kecamatan_62.12.06,Barito Tuhup Raya,wilayah_kota_62.12,06
wilayah_kecamatan_73.16.12,Baroko,wilayah_kota_73.16,12
wilayah_kecamatan_73.06.12,Barombong,wilayah_kota_73.06,12
wilayah_kecamatan_35.18.10,Baron,wilayah_kota_35.18,10
wilayah_kecamatan_64.07.07,Barong Tongkok,wilayah_kota_64.07,07
wilayah_kecamatan_32.72.05,Baros,wilayah_kota_32.72,05
wilayah_kecamatan_36.04.22,Baros,wilayah_kota_36.04,22
wilayah_kecamatan_73.11.03,Barru,wilayah_kota_73.11,03
wilayah_kecamatan_74.71.03,Baruga,wilayah_kota_74.71,03
wilayah_kecamatan_12.21.07,Barumun,wilayah_kota_12.21,07
wilayah_kecamatan_12.21.16,Barumun Barat,wilayah_kota_12.21,16
wilayah_kecamatan_12.21.13,Barumun Baru,wilayah_kota_12.21,13
wilayah_kecamatan_12.21.10,Barumun Selatan,wilayah_kota_12.21,10
wilayah_kecamatan_12.21.02,Barumun Tengah,wilayah_kota_12.21,02
wilayah_kecamatan_73.26.14,Baruppu,wilayah_kota_73.26,14
wilayah_kecamatan_12.01.01,Barus,wilayah_kota_12.01,01
wilayah_kecamatan_12.01.17,Barus Utara,wilayah_kota_12.01,17
wilayah_kecamatan_12.06.03,Barusjahe,wilayah_kota_12.06,03
wilayah_kecamatan_13.01.11,Basa Ampek Balai Tapan,wilayah_kota_13.01,11
wilayah_kecamatan_74.05.21,Basala,wilayah_kota_74.05,21
wilayah_kecamatan_62.03.08,Basarang,wilayah_kota_62.03,08
wilayah_kecamatan_72.04.04,Basidondo,wilayah_kota_72.04,04
wilayah_kecamatan_13.06.08,Baso,wilayah_kota_13.06,08
wilayah_kecamatan_73.17.01,Basse Sangtempe,wilayah_kota_73.17,01
wilayah_kecamatan_73.17.22,Basse Sangtempe Utara,wilayah_kota_73.17,22
wilayah_kecamatan_81.04.10,Batabual,wilayah_kota_81.04,10
wilayah_kecamatan_62.03.17,Bataguh,wilayah_kota_62.03,17
wilayah_kecamatan_12.13.15,Batahan,wilayah_kota_12.13,15
wilayah_kecamatan_74.03.15,Batalaiworu,wilayah_kota_74.03,15
wilayah_kecamatan_21.71.10,Batam Kota,wilayah_kota_21.71,10
wilayah_kecamatan_33.25.11,Batang,wilayah_kota_33.25,11
wilayah_kecamatan_73.04.04,Batang,wilayah_kota_73.04,04
wilayah_kecamatan_63.07.07,Batang Alai Selatan,wilayah_kota_63.07,07
wilayah_kecamatan_63.07.10,Batang Alai Timur,wilayah_kota_63.07,10
wilayah_kecamatan_63.07.08,Batang Alai Utara,wilayah_kota_63.07,08
wilayah_kecamatan_13.05.02,Batang Anai,wilayah_kota_13.05,02
wilayah_kecamatan_12.03.07,Batang Angkola,wilayah_kota_12.03,07
wilayah_kecamatan_15.03.01,Batang Asai,wilayah_kota_15.03,01
wilayah_kecamatan_15.06.07,Batang Asam,wilayah_kota_15.06,07
wilayah_kecamatan_35.29.16,Batang Batang,wilayah_kota_35.29,16
wilayah_kecamatan_14.02.07,Batang Cenaku,wilayah_kota_14.02,07
wilayah_kecamatan_14.02.08,Batang Gangsal,wilayah_kota_14.02,08
wilayah_kecamatan_13.05.13,Batang Gasan,wilayah_kota_13.05,13
wilayah_kecamatan_16.06.04,Batang Hari Leko,wilayah_kota_16.06,04
wilayah_kecamatan_13.01.04,Batang Kapas,wilayah_kota_13.01,04
wilayah_kecamatan_62.09.08,Batang Kawa,wilayah_kota_62.09,08
wilayah_kecamatan_12.07.27,Batang Kuis,wilayah_kota_12.07,27
wilayah_kecamatan_12.21.09,Batang Lubu Sutam,wilayah_kota_12.21,09
wilayah_kecamatan_61.06.12,Batang Lupar,wilayah_kota_61.06,12
wilayah_kecamatan_15.02.12,Batang Masumai,wilayah_kota_15.02,12
wilayah_kecamatan_15.01.07,Batang Merangin,wilayah_kota_15.01,07
wilayah_kecamatan_12.13.13,Batang Natal,wilayah_kota_12.13,13
wilayah_kecamatan_12.20.07,Batang Onang,wilayah_kota_12.2,07
wilayah_kecamatan_14.02.14,Batang Peranap,wilayah_kota_14.02,14
wilayah_kecamatan_12.05.19,Batang Serangan,wilayah_kota_12.05,19
wilayah_kecamatan_12.03.02,Batang Toru,wilayah_kota_12.03,02
wilayah_kecamatan_14.04.11,Batang Tuaka,wilayah_kota_14.04,11
wilayah_kecamatan_33.18.07,Batangan,wilayah_kota_33.18,07
wilayah_kecamatan_18.07.06,Batanghari,wilayah_kota_18.07,06
wilayah_kecamatan_18.07.13,Batanghari Nuban,wilayah_kota_18.07,13
wilayah_kecamatan_95.02.26,Batani,wilayah_kota_95.02,26
wilayah_kecamatan_92.05.25,Batanta Selatan,wilayah_kota_92.05,25
wilayah_kecamatan_92.05.20,Batanta Utara,wilayah_kota_92.05,20
wilayah_kecamatan_74.15.01,Batauga,wilayah_kota_74.15,01
wilayah_kecamatan_33.20.05,Batealit,wilayah_kota_33.2,05
wilayah_kecamatan_11.07.03,Batee,wilayah_kota_11.07,03
wilayah_kecamatan_15.08.15,Bathin II Pelayang,wilayah_kota_15.08,15
wilayah_kecamatan_15.08.11,Bathin III,wilayah_kota_15.08,11
wilayah_kecamatan_15.08.14,Bathin III Ulu,wilayah_kota_15.08,14
wilayah_kecamatan_14.03.16,Bathin Solapan,wilayah_kota_14.03,16
wilayah_kecamatan_15.03.08,Bathin VIII,wilayah_kota_15.03,08
wilayah_kecamatan_63.01.05,Bati Bati,wilayah_kota_63.01,05
wilayah_kecamatan_17.03.11,Batik Nau,wilayah_kota_17.03,11
wilayah_kecamatan_15.08.10,Batin II Babeko,wilayah_kota_15.08,10
wilayah_kecamatan_15.04.04,Batin XXIV,wilayah_kota_15.04,04
wilayah_kecamatan_13.04.14,Batipuah Selatan,wilayah_kota_13.04,14
wilayah_kecamatan_13.04.02,Batipuh,wilayah_kota_13.04,02
wilayah_kecamatan_95.02.05,Batom,wilayah_kota_95.02,05
wilayah_kecamatan_35.79.01,Batu,wilayah_kota_35.79,01
wilayah_kecamatan_21.71.12,Batu Aji,wilayah_kota_21.71,12
wilayah_kecamatan_21.71.02,Batu Ampar,wilayah_kota_21.71,02
wilayah_kecamatan_61.12.05,Batu Ampar,wilayah_kota_61.12,05
wilayah_kecamatan_62.07.09,Batu Ampar,wilayah_kota_62.07,09
wilayah_kecamatan_63.01.09,Batu Ampar,wilayah_kota_63.01,09
wilayah_kecamatan_64.08.17,Batu Ampar,wilayah_kota_64.08,17
wilayah_kecamatan_74.15.04,Batu Atas,wilayah_kota_74.15,04
wilayah_kecamatan_63.07.02,Batu Benawa,wilayah_kota_63.07,02
wilayah_kecamatan_18.04.10,Batu Brak,wilayah_kota_18.04,10
wilayah_kecamatan_64.01.09,Batu Engau,wilayah_kota_64.01,09
wilayah_kecamatan_14.07.12,Batu Hampar,wilayah_kota_14.07,12
wilayah_kecamatan_18.04.21,Batu Ketulis,wilayah_kota_18.04,21
wilayah_kecamatan_52.04.07,Batu Lanteh,wilayah_kota_52.04,07
wilayah_kecamatan_52.01.14,Batu Layar,wilayah_kota_52.01,14
wilayah_kecamatan_63.10.01,Batu Licin,wilayah_kota_63.1,01
wilayah_kecamatan_63.11.04,Batu Mandi,wilayah_kota_63.11,04
wilayah_kecamatan_18.12.09,Batu Putih,wilayah_kota_18.12,09
wilayah_kecamatan_53.02.14,Batu Putih,wilayah_kota_53.02,14
wilayah_kecamatan_64.03.12,Batu Putih,wilayah_kota_64.03,12
wilayah_kecamatan_74.08.03,Batu Putih,wilayah_kota_74.08,03
wilayah_kecamatan_64.01.01,Batu Sopang,wilayah_kota_64.01,01
wilayah_kecamatan_35.29.26,Batuan,wilayah_kota_35.29,26
wilayah_kecamatan_36.71.03,Batuceper,wilayah_kota_36.71,03
wilayah_kecamatan_75.01.03,Batudaa,wilayah_kota_75.01,03
wilayah_kecamatan_75.01.05,Batudaa Pantai,wilayah_kota_75.01,05
wilayah_kecamatan_72.09.11,Batudaka,wilayah_kota_72.09,11
wilayah_kecamatan_72.01.01,Batui,wilayah_kota_72.01,01
wilayah_kecamatan_72.01.15,Batui Selatan,wilayah_kota_72.01,15
wilayah_kecamatan_32.17.09,Batujajar,wilayah_kota_32.17,09
wilayah_kecamatan_32.15.08,Batujaya,wilayah_kota_32.15,08
wilayah_kecamatan_74.03.34,Batukara,wilayah_kota_74.03,34
wilayah_kecamatan_52.02.03,Batukliang,wilayah_kota_52.02,03
wilayah_kecamatan_52.02.12,Batukliang Utara,wilayah_kota_52.02,12
wilayah_kecamatan_73.15.12,Batulappa,wilayah_kota_73.15,12
wilayah_kecamatan_35.28.11,Batumarmar,wilayah_kota_35.28,11
wilayah_kecamatan_32.73.12,Batununggal,wilayah_kota_32.73,12
wilayah_kecamatan_74.72.08,Batupoaro,wilayah_kota_74.72,08
wilayah_kecamatan_35.29.17,Batuputih,wilayah_kota_35.29,17
wilayah_kecamatan_33.04.16,Batur,wilayah_kota_33.04,16
wilayah_kecamatan_16.01.13,Baturaja Barat,wilayah_kota_16.01,13
wilayah_kecamatan_16.01.14,Baturaja Timur,wilayah_kota_16.01,14
wilayah_kecamatan_33.12.07,Baturetno,wilayah_kota_33.12,07
wilayah_kecamatan_51.02.09,Baturiti,wilayah_kota_51.02,09
wilayah_kecamatan_33.02.22,Baturraden,wilayah_kota_33.02,22
wilayah_kecamatan_33.12.04,Batuwarno,wilayah_kota_33.12,04
wilayah_kecamatan_74.01.12,Baula,wilayah_kota_74.01,12
wilayah_kecamatan_35.22.10,Baureno,wilayah_kota_35.22,10
wilayah_kecamatan_33.04.05,Bawang,wilayah_kota_33.04,05
wilayah_kecamatan_33.25.05,Bawang,wilayah_kota_33.25,05
wilayah_kecamatan_33.22.11,Bawen,wilayah_kota_33.22,11
wilayah_kecamatan_12.04.11,Bawolato,wilayah_kota_12.04,11
wilayah_kecamatan_94.03.19,Baya Biru,wilayah_kota_94.03,19
wilayah_kecamatan_36.02.03,Bayah,wilayah_kota_36.02,03
wilayah_kecamatan_33.06.08,Bayan,wilayah_kota_33.06,08
wilayah_kecamatan_52.08.04,Bayan,wilayah_kota_52.08,04
wilayah_kecamatan_13.01.06,Bayang,wilayah_kota_13.01,06
wilayah_kecamatan_33.10.04,Bayat,wilayah_kota_33.1,04
wilayah_kecamatan_32.05.17,Bayongbong,wilayah_kota_32.05,17
wilayah_kecamatan_16.06.09,Bayung Lencir,wilayah_kota_16.06,09
wilayah_kecamatan_51.07.06,Bebandem,wilayah_kota_51.07,06
wilayah_kecamatan_32.09.13,Beber,wilayah_kota_32.09,13
wilayah_kecamatan_11.04.03,Bebesen,wilayah_kota_11.04,03
wilayah_kecamatan_61.03.06,Beduai,wilayah_kota_61.03,06
wilayah_kecamatan_33.23.18,Bejen,wilayah_kota_33.23,18
wilayah_kecamatan_32.76.06,Beji,wilayah_kota_32.76,06
wilayah_kecamatan_35.14.13,Beji,wilayah_kota_35.14,13
wilayah_kecamatan_32.75.02,Bekasi Barat,wilayah_kota_32.75,02
wilayah_kecamatan_32.75.04,Bekasi Selatan,wilayah_kota_32.75,04
wilayah_kecamatan_32.75.01,Bekasi Timur,wilayah_kota_32.75,01
wilayah_kecamatan_32.75.03,Bekasi Utara,wilayah_kota_32.75,03
wilayah_kecamatan_18.02.15,Bekri,wilayah_kota_18.02,15
wilayah_kecamatan_21.71.01,Belakang Padang,wilayah_kota_21.71,01
wilayah_kecamatan_18.04.06,Belalau,wilayah_kota_18.04,06
wilayah_kecamatan_71.07.03,Belang,wilayah_kota_71.07,03
wilayah_kecamatan_62.09.07,Belantikan Raya,wilayah_kota_62.09,07
wilayah_kecamatan_21.02.12,Belat,wilayah_kota_21.02,12
wilayah_kecamatan_73.13.07,Belawa,wilayah_kota_73.13,07
wilayah_kecamatan_63.04.08,Belawang,wilayah_kota_63.04,08
wilayah_kecamatan_16.03.24,Belida Darat,wilayah_kota_16.03,24
wilayah_kecamatan_33.27.03,Belik,wilayah_kota_33.27,03
wilayah_kecamatan_16.03.23,Belimbing,wilayah_kota_16.03,23
wilayah_kecamatan_61.10.01,Belimbing,wilayah_kota_61.1,01
wilayah_kecamatan_61.10.10,Belimbing Hulu,wilayah_kota_61.1,10
wilayah_kecamatan_19.01.02,Belinyu,wilayah_kota_19.01,02
wilayah_kecamatan_16.08.03,Belitang,wilayah_kota_16.08,03
wilayah_kecamatan_61.09.07,Belitang,wilayah_kota_61.09,07
wilayah_kecamatan_61.09.05,Belitang Hilir,wilayah_kota_61.09,05
wilayah_kecamatan_61.09.06,Belitang Hulu,wilayah_kota_61.09,06
wilayah_kecamatan_16.08.09,Belitang II,wilayah_kota_16.08,09
wilayah_kecamatan_16.08.10,Belitang III,wilayah_kota_16.08,10
wilayah_kecamatan_16.08.17,Belitang Jaya,wilayah_kota_16.08,17
wilayah_kecamatan_16.08.18,Belitang Madang Raya,wilayah_kota_16.08,18
wilayah_kecamatan_16.08.19,Belitang Mulya,wilayah_kota_16.08,19
