name,kode,kecamatan_id
Pager,1005,5
Pager Agung ,1007,3
Pagerageung,2002,38
Pageraji,2016,6
Pageraji,2006,17
Pageralam,2009,13
Pageralang,2011,6
Pagerandong,2017,4
Pagerandong,2015,8
Pagerbarang,2008,5
Pagerbatu,1004,34
Pagerbumi,2003,4
Pagerdawung,2012,18
Pagerejo,2016,8
Pagerejo,2005,11
Pagergunung,2008,9
Pagergunung,2005,17
Pagergunung,2015,17
Pagergunung,2015,1
Pagergunung,2013,4
Pagergunung,2014,2
Pagergunung,2005,13
Pagergunung,2005,19
Pagerharjo,2010,15
Pagerharjo,2007,11
Pagerjo,2012,14
Pagerjurang,2011,4
Pagerkasih,2016,2
Pagerkidul,2001,12
Pagerkukuh,1010,9
Pagerlor,2002,12
Pagerluyung,2006,14
Pagermaneuh,2006,19
Pagerngumbuk,2017,10
Pagerpelah,2006,13
Pagersari,2009,38
Pagersari,2009,9
Pagersari,2007,13
Pagersari,2012,14
Pagersari,2005,4
Pagersari,2017,14
Pagersari,2001,27
Pagertanjung,2009,14
Pagertoyo,2008,6
Pagerukir,2007,14
Pagerungan Besar,2004,25
Pagerungan Kecil,2005,25
Pageruyung,2007,2
Pagerwangi,2001,1
Pagerwangi,2010,4
Pagerwesi,2012,23
Pagerwojo,2016,6
Pagerwojo,2007,6
Pagerwojo,2004,19
Pagerwojo,2002,15
Pagerwojo,2004,1
Pagesangan,1004,23
Pagesangan,1001,2
Pagesangan Barat,1009,2
Pagesangan Timur,1010,2
Paghai,2017,5
Pagimana,1018,7
Pagindar,2004,6
Pagintungan,2004,26
Pagirikan,2003,29
Pagiyanten,2004,11
Pagojengan,2005,4
Pagolome,2003,6
Pagomogo,2007,2
Pagon,2002,6
Pagona,2007,10
Pagongan,2010,13
Pagongga,2010,8
Pagotan,2010,3
Pagowan,2006,11
Pagu,2013,6
Pagu,2010,11
Paguan,2006,21
Pagubugan,2012,4
Pagubugan Kulon,2017,4
Pagumenganmas,2003,18
Pagundan,2020,7
Pagung,2011,1
Pagur,2006,3
Pagur Dotan,2004,5
Pagur Satio,2002,10
Pagurawan,1021,1
Pagutan,1006,10
Pagutan,2006,6
Pagutan,2009,3
Pagutan,1008,2
Pagutan Barat,1014,2
Pagutan Timur,1013,2
Paguyaman,1005,6
Paguyangan,2016,6
Paguyangan,2006,4
Paguyuban,2016,4
Pahae Aek Sagala,2110,4
Pahalatan,2009,4
Pahaleten,2015,6
Pahampangan,2007,2
Pahandut,1001,1
Pahandut Seberang,1005,1
Pahang,2008,5
Pahang,1006,5
Pahang Asri,2009,5
Paharangan,2018,8
Pahauman,2001,7
Pahawan,2008,4
Pahayu Jaya,2001,20
Pahepa,2012,4
Pahesan,2010,16
Pahger Nkindik,2012,2
Pahiama,2015,3
Pahieme I,2003,10
Pahieme II,2017,10
Pahirangan,2006,3
Pahlawan,2010,1
Pahlawan,2019,3
Pahlawan,2017,6
Pahlawan,1002,18
Pahlawan,1003,1
Pahlawan,1001,1
Pahlawan,1004,9
Pahlawan,2010,16
Pahlawan Belui,2020,17
Pahlawan Ratu,2022,5
Pahlawan Setia,2004,1
Pahmungan,2007,1
Pahokng,2017,2
Pahola,2006,11
Pahoman,1006,17
Pahonjean,2001,14
Pai,2002,7
Pai,1003,11
Pai,2001,10
Paido,2009,9
Paidori,2020,10
Pailelang,2015,3
Paima,2001,14
Painan,2001,5
Painan Selatan Painan,2019,5
Painan Timur Painan,2020,5
Paindoan,2028,1
Paingnapang,2004,15
Paisu Buloli,2006,15
Paisubatu,2008,7
Paisubebe,2012,3
Paisulamo,2003,5
Paisuluno,2003,17
Paisumbaos,2008,18
Paisumosoni,2004,2
Paisumusoni,2002,11
Pait,2005,17
Pait,2003,28
Pait,2007,6
Paitan,2005,12
Paitana,2001,8
Paiton,2015,12
Paja,2012,12
Pajagalan,1016,1
Pajagan,2003,5
Pajagan,2009,12
Pajahan,2012,10
Pajajar,2001,9
Pajajaran,1003,6
Pajala,2003,6
Pajalele,2014,8
Pajalele,1004,2
Pajalele,2004,8
Pajalesang,1003,3
Pajalesang,1012,1
Pajam,2003,6
Pajambon,2010,16
Pajanangger,2001,24
Pajang,1001,1
Pajang,1004,4
Pajang,2008,12
Pajangan,2004,17
Pajangan,2013,9
Pajar,2004,8
Pajar Baru,2013,12
Pajar Bulan,2003,28
Pajar Bulan,2008,10
Pajar Bulan,2006,12
Pajar Bulan,2007,15
Pajar Bulan,2009,24
Pajar Bulan,2006,10
Pajar Bulan,2016,2
Pajar Bulan,2013,1
Pajar Bulan,2021,2
Pajar Bulan,2002,4
Pajar Bulan ,1005,4
Pajar Bulan,1001,7
Pajar Bulan,2001,7
Pajar Indah,2019,4
Pajar Menang,2013,1
Pajar Tinggi,2020,12
Pajarakan,2009,18
Pajarakan Karya,1011,1
Pajaran,2010,7
Pajaran,2003,15
Pajaran,2002,12
Pajaten,2005,10
Pajawan Lor,2006,10
Pajawankidul,2019,7
Pajeko,2012,1
Pajeksan,2024,8
Pajeng,2004,26
Pajeruan,2011,6
Pajerukan,2008,10
Paji,2010,13
Pajinian,2013,8
Pajintan,1001,3
Pajjukukang,2002,5
Pajomblangan,2006,13
Paju,1001,17
Pajukungan,2011,6
Pajukungan Hilir,2009,2
Pajukungan Hulu,2021,2
Pajurangan,2012,18
Pak Bulu,2004,16
Pak Laheng,2002,6
Pak Mayam,2019,1
Pak Utan,2006,6
Paka,2025,5
Paka Indah,2011,8
Paka'an Dajah,2010,18
Paka'an Laok,2011,18
Pakacangan,2004,6
Pakadoodan,1002,7
Pakah,2004,13
Pakahan,2001,8
Pakak,2013,8
Pakal,1001,30
Pakala,2020,12
Pakalongan,2011,12
Pakalongan,2012,3
Pakam,2007,1
Pakam Raya,2008,1
Pakam Raya Selatan,2015,1
Pakamban Daya,2007,11
Pakamban Laok,2008,11
Pakan Dalam,2004,8
Pakan Kurai,1003,1
Pakan Labuah ,1006,3
Pakan Rabaa,2001,3
Pakan Rabaa Tengah,2004,3
Pakan Rabaa Timur,2002,3
Pakan Rabaa Utara,2003,3
Pakan Sinayan,2003,6
Pakan Sinayan,1002,1
Pakandangan,2001,17
Pakandangan Barat,2003,5
Pakandangan Sangra,2005,5
Pakandangan Tengah,2004,5
Pakang,2011,16
Pakansari,1007,1
Pakantan Dolok,2001,21
Pakantan Lombang,2002,21
Pakantingan,2007,23
Pakapasan Girang,2006,26
Pakapasan Hilir,2008,26
Pakapuran,2003,6
Pakapuran Kecil,2001,8
Pakare,2007,30
Pakasai,2002,4
Pakat Jeroh,2016,4
Pakatellu,2007,11
Pakatto,2003,6
Pakava,2015,4
Pakava,2010,2
Pakel,2001,16
Pakel,2005,3
Pakel,2004,8
Pakel,2001,4
Pakel,2009,18
Pakel,2002,13
Pakel,2006,24
Pakel,2010,1
Pakel,2003,4
Pakel,2007,10
Pakelan,1008,2
Pakelen,2020,8
Pakem,2014,14
Pakem,2002,1
Pakem,2005,17
Pakembangan,2003,8
Pakembangan,2006,14
Pakembaran,2001,14
Pakembaran,1006,10
Pakembinangun,2004,16
Pakemitan,2003,5
Pakemitan,2004,36
Pakemitan,1002,29
Pakemitankidul,2011,36
Pakeng,2011,7
Pakenjeng,2001,34
Pakes,2004,17
Paket Agung,1009,6
Paketiban,2017,9
Paketingan,2005,17
Pakhda Suka,2021,12
Pakijangan,2014,14
Pakijangan,2003,7
Paking,2006,1
Pakintelan,1001,12
Pakiraman,2011,2
Pakis,2001,16
Pakis,2008,7
Pakis,2013,4
Pakis,2001,3
Pakis,2004,19
Pakis,2003,12
Pakis,2004,6
Pakis,2007,13
Pakis,2011,21
Pakis,2001,14
Pakis,1001,16
Pakis,2005,12
Pakis,2011,20
Pakis,1006,6
Pakis Baru,2008,7
Pakisaji,2009,14
Pakisaji,2003,4
Pakisaji,2007,19
Pakisan,2009,5
Pakisan,2001,4
Pakisan,2007,3
Pakisan,2002,8
Pakisarum,2003,13
Pakisjajar,2015,18
Pakiskembar,2006,18
Pakisputih,2002,13
Pakisrejo,2020,7
Pakisrejo,2012,13
Pakisrejo,2007,19
Pakisrejo,2005,3
Pakistaji,2006,14
Pakistaji,1002,2
Pakit Mulau,2009,6
Pakit Selaba,2018,3
Pakkabba,2001,6
Pakkana,2008,8
Pakkasalo,2009,8
Pakkasalo,2010,19
Pakkat,2022,6
Pakkat Hauagong,2015,9
Pakning Asal,2017,3
Pako,2015,22
Pakojan,1008,11
Pakondang,2002,15
Pakong,2012,16
Pakong,2010,9
Pakopen,2007,20
Pakowa,1003,7
Pakowa,1011,7
Pakowa Bunta,2006,13
Pakpahan,2001,13
Pakpahan,2001,2
Pakreki,2006,17
Paksebali,2001,4
Paku,2038,11
Paku,2022,19
Paku,1006,5
Paku,2009,17
Paku,2012,5
Paku,2005,8
Paku,2001,4
Paku,2006,6
Paku,2007,31
Paku,2005,12
Paku,2004,39
Paku,2003,6
Paku Aji,2005,4
Paku Aji,2008,17
Paku Alam,2002,15
Paku Alam,2016,4
Paku Beto,2008,9
Paku Haji,2006,9
Paku Jaya,2008,39
Paku Negara,2014,2
Paku Raya,2004,9
Paku Selatan,2018,4
Paku Sengkunyit,1014,1
Paku Ure,2015,9
Paku Ure II,2002,9
Paku Ure Kinamang,2017,9
Paku Ure Tinanian,2016,9
Pakualam,2011,3
Pakualam,1002,2
Pakuan,1015,1
Pakuan,2017,3
Pakuan Aji,2002,1
Pakuan Baru,1006,2
Pakuan Baru,2013,6
Pakuan Ratu,2003,6
Pakuan Sakti,2017,6
Pakuan Timur,2008,3
Pakubalaho,2009,4
Pakubaun,2002,19
Pakubeureum,2001,14
Pakue,2002,11
Pakuhaji,2014,2
Pakuhaji,2011,6
Pakuhaji,1001,15
Pakujati,2007,4
Pakujaya,1003,2
Pakuk,2016,16
Pakukerto,2002,9
Pakuku Jaya,2007,7
Pakulaut,2008,1
Pakuli,2004,8
Pakuli Utara,2007,8
Pakulonan,1001,2
Pakulonan Barat,1004,28
Pakuluran,2005,33
Pakumbang,2007,13
Pakumbulan,2005,14
Pakuncen,2008,9
Pakuncen,2009,6
Pakuncen,1001,7
Pakuncen,2008,9
Pakuncen,2009,7
Pakunden,2002,3
Pakunden,1003,17
Pakunden,1002,3
Pakunden,1001,2
Pakuniran,2011,1
Pakuniran,2006,10
Pakuon,2010,13
Pakuon Agung,2010,15
Pakuran,2008,2
Pakuran,2013,14
Pakurejo,2013,1
Pakusamben,2013,5
Pakusari,2007,24
Pakutandang,2006,29
Pakutik,2012,10
Pakuure Satu,2011,9
Pakuure Tiga,2012,9
Pakuweru,2009,9
Pakuweru Utara,2018,9
Pakuwesi,2002,7
Pakuwon,1004,1
Pakuwon,2006,20
Pal 30,2014,10
Pal Batu,2006,9
Pal Putih,1007,3
Pal Sembilan,2006,9
Pal Seratus,2003,24
Pal VII,2004,24
Pal VIII,2005,24
Pala Kota,2009,11
Pala Moko,2015,12
Pala Pasang,2004,21
Pala Pintas,2010,3
Pala Pulau,2004,1
Palaan,2002,20
Palabatu I,2011,9
Palabatu II,2002,9
Palabuan,2014,8
Palabuan,2002,25
Palabuhanratu,1001,1
Palabusa,1003,7
Paladan,2003,8
Paladang,2017,1
Palae,2006,2
Palaes,2005,6
Palagi,2007,13
Palahanaeng,2014,14
Palahidu,1007,4
Palahidu Barat,2011,4
Palajau,2003,5
Palajau,2003,9
Palak Aneh Nagari Kurai Taji,2015,3
Palak Bengkerung,2005,8
Palak Hilir,2005,4
Palak Hulu,2004,4
Palak Siring,2004,1
Palak Tanah,2010,9
Palaka Hembi,2007,7
Palakka,2011,2
Palakka,2006,3
Palakka,2008,1
Palalang,2008,9
Palalangan,2013,15
Palaluar,2002,8
Palam,1001,3
Palam,2005,19
Palama,2009,8
Palamaki,2012,6
Palamba,2001,17
Palambarae,2009,1
Palamdua,2006,40
Palamea,2005,15
Palampai,2003,4
Palampang,1002,10
Palampitan Hilir,2022,5
Palampitan Hulu,2012,5
Palandan,2013,11
Palang,2011,18
Palang Kidul,2004,11
Palangan,2003,12
Palangan,2007,24
Palangan,2003,1
Palangbesi,2006,24
Palangga,1002,17
Palangga,1001,4
Palanggai,2009,10
Palangi',2001,10
Palangiseng,2013,3
Palangka,1001,3
Palangka,2008,2
Palangkai,2007,6
Palangkau Baru,2010,7
Palangkau Lama,2008,7
Palangki,2001,5
Palangsari,2003,3
Palanro,1001,5
Palanyar,2001,15
Palapa,1005,6
Palapat,2005,18
Palapi,2010,7
Palapi,2003,14
Palar,2018,6
Palarahi,1010,3
Palareng,2005,15
Palas,2004,3
Palas,1010,12
Palas Aji,2007,10
Palas Jaya,2009,10
Palas Pasemah,2008,10
Palasa,2007,4
Palasa Lambori,2007,18
Palasa Tangki,2005,18
Palasa Tengah,2006,18
Palasah,2004,14
Palasah,2003,19
Palasari,2008,28
Palasari,2006,28
Palasari,2003,25
Palasari,2006,29
Palasari,1001,25
Palasari,2007,20
Palasari Girang,2002,18
Palasari Hilir,2002,13
Palatta,2007,7
Palattae,1001,2
Palau,2007,31
Palawa',1004,2
Palbapang,2001,8
Paldas,2014,11
Palding,2006,3
Palding Jaya Sumbul,2019,3
Pale,2021,6
Palebon,1011,6
Palebon,2007,5
Palece,2011,11
Paledah,2005,7
Paledang,1002,3
Paledang,1004,13
Paleleh,2008,5
Paleloan,1006,18
Palelon,2003,1
Palem Jaya,2009,9
Palem Raya,2015,7
Palembang,2009,23
Palembapang,2015,6
Palembon,2012,11
Palengaan Dajah,2012,6
Palengaan Laok,2011,6
Palenggian,2018,6
Paleran,2009,5
Paleromon,2008,29
Palesan,2002,20
Palesanggar,2002,7
Palette,1005,23
Paleuh Blang,2041,10
Paleuh Pulo,2044,10
Palewai,2010,18
Pali',2004,2
Palianopat,2015,13
Paliat,2009,25
Paliat,2010,2
Palih Baru,2015,3
Palihan,2003,1
Palilolon,2022,3
Palimanan Barat,2002,37
Palimanan Timur,2008,17
Palimbang Sari,2003,8
Palimbangan,2001,8
Palimbangan Gusti,2002,8
Palimbungan,2018,2
Paling Serumpun,2010,3
Palinggihan,2002,4
Palingi,2005,2
Palingi Barat,2011,2
Palingi Timur,2018,2
Palingkau,2003,3
Palingkau,2004,10
Palingkau Asri,2017,7
Palingkau Baru,1001,7
Palingkau Jaya,2016,7
Palingkau Lama,1002,7
Palingkau Sejahtera,2018,7
Palintuma,2001,21
Paliorong,2002,31
Palipan,2009,4
Palipi,2008,5
Palipi,2004,4
Palipi Soreang,2011,1
Palippu,2016,8
Paliptek,2010,2
Palipu,2025,12
Palir,2001,35
Paliwara,1004,5
Palkun,2023,1
Pall XI,2097,3
Pallae,2015,20
Pallakawe,2011,1
Pallameang,1002,1
Pallangga,2005,7
Pallantikang,1002,2
Pallantikang,2005,1
Pallantikang,2008,10
Pallantikang,1002,7
Pallantikang,2002,13
Pallantikang,1002,4
Pallawa,2009,25
Pallawarukka,2005,14
Pallawarukka,2008,2
Palleko,1004,4
Pallengu,1002,1
Pallima,1001,3
Pallimae,2010,1
Pallimae,2011,1
Pallime,2008,20
Pallis,2011,12
Pallombuan,2019,4
Palmerah,1001,7
Palmeriam,1004,1
Palo,2006,10
Palo'lo'an,2010,19
Paloan,2002,7
Paloh,2009,13
Paloh,2027,16
Paloh,2004,13
Paloh,2014,1
Paloh,2052,5
Paloh,2014,14
Paloh Awe,2014,6
Paloh Batee,2026,1
Paloh Dama,2001,17
Paloh Gadeng,2004,2
Paloh Igeuh,2008,2
Paloh Jeurat Beurabo,2042,14
Paloh Jeureula,2007,17
Paloh Kambuek,2020,13
Paloh Kaye Kunyet,2023,7
Paloh Kayee Kunyet,2018,16
Paloh Lada,2005,2
Paloh lhok Usi,2005,24
Paloh Mambu,2015,16
Paloh Mampre,2014,15
Paloh Mampree,2027,16
Paloh Me,2008,7
Paloh Naleueng,2008,31
Paloh Panyang,2072,4
Paloh Peuradi,2010,17
Paloh Punti,2004,4
Paloh Pupu,2019,12
Paloh Raya,2009,24
Paloh Raya,2019,6
Paloh Raya,2003,17
Paloh Seulimeng,2059,4
Paloh Teungoh,2009,22
Paloh Tinggi,2029,24
Paloh Tok Due,2046,18
Palok,2021,1
Palokan Inderapura,2005,13
Palon,2005,8
Palong,2019,29
Palongaan,2004,1
Palongan,2012,5
Palongki,2003,17
Palopat Maria,1005,4
Palopat Pijor Koling,2003,5
Palopo,2016,4
Palotawo,2014,1
Palowewu,2006,13
Palpam,2005,16
Palrejo,2003,11
Palsam,2004,2
Palu,2018,5
Palu Rejo,2018,5
Paluah Terap,2013,14
Paluan,2014,15
Paluga,2003,18
Palugon,2009,15
Paluh,2002,13
Paluh Kemiri,1009,28
Paluh Kurau,2020,24
Paluh Manan,2018,24
Paluh Manis,2002,13
Paluh Pakeh Babussalam,2008,19
Paluh Sibaji,2016,32
Paluhombo,2008,6
Palukae,2004,29
Palukahan,2020,1
Paluke,2015,4
Palumagi,2013,18
Palumbonsari,1003,26
Palumbungan,2014,9
Palumbungan Wetan,2016,9
Palung Raya,2017,3
Palunggame,2010,1
Palupi,1002,6
Palur,2014,8
Palur,2008,1
Palur Dua,2005,26
Palur Satu,2004,26
Palurahan,2006,19
Pam,2003,15
Pama Salak,2017,6
Pamagersari,2012,19
Pamah,2008,6
Pamah,2022,11
Pamah Tambunan,2011,2
Pamaha,2010,1
Pamait,2009,6
Pamak,1004,5
Pamakayo,2009,6
Pamalayan,2007,17
Pamalayan,2005,30
Pamalayan,2003,35
Pamalayan,2007,3
Pamalian,2006,1
Pamandati,2014,6
Pamangka,2013,6
Pamanto,2014,14
Pamanuk,2002,17
Pamanukan,2004,11
Pamanukan Hilir,2006,11
Pamanukan Sebrang,2007,11
Pamarai,2020,1
Pamarangan Kanan,2007,3
Pamarangan Kiwa,2006,4
Pamarayan,2001,16
Pamarayan,2001,24
Pamarican,2001,19
Pamaroh,2001,12
Pamarunan,2009,3
Pamatan,2009,23
Pamatang Asilom,2003,2
Pamatang Gajing,2009,2
Pamatang Limau,2011,1
Pamatang Panei,2008,5
Pamatang Raya ,1011,29
Pamatang Sahkuda,2013,2
Pamatang Sidamanik,2002,10
Pamatang Sinaman,2010,32
Pamatata,2003,3
Pamayahan,2010,18
Pambang Baru,2016,2
Pambang Pesisir,2014,2
Pambarea,2014,5
Pambe,2012,9
Pamboborang,2012,1
Pambotandjara,2014,1
Pamburu,2005,10
Pambusuang,2007,12
Pamebut,2001,17
Pamedaran,2016,16
Pamegarsari,2006,10
Pamek,2003,33
Pamekaran,2011,37
Pamekaran,2006,16
Pamekaran,2012,24
Pamekarsari,2009,6
Pamekarsari,2003,9
Pamenang,1008,6
Pamenang,2019,5
Pamengger,2018,7
Pamengkang,2011,12
Pamengkang,2009,5
Pamesi,2005,16
Pameungpeuk,2001,27
Pameuntasan,2003,46
Pameutingan,2008,1
Pami,2009,14
Pami,2040,5
Pamijahan,2008,17
Pamijahan,2003,8
Pamijahan,2018,10
Pamijahan,2002,18
Pamijen,2015,19
Pamijen,2004,22
Pamijen,2013,3
Paminggalan,2018,3
Paminggir,1008,1
Paminggir,2001,9
Paminggir Seberang,2002,9
Pamintangan,2041,6
Pamiritan,2017,4
Pammana,1001,2
Pammanu ,1004,14
Pammas,2002,2
Pammase,1001,9
Pammesakang,2013,8
Pammulukang,2013,3
Pammusureng,2006,1
Pamokolan,2010,6
Pamolaan,2013,4
Pamolokan,2013,1
Pamona,1006,4
Pamong,2011,9
Pamongan,2005,3
Pamongan,2003,2
Pamonoran,2044,1
Pamorah,2003,14
Pamoroh,2002,12
Pamosean,2024,1
Pamoseang Pangga,2016,2
Pamotan,2004,8
Pamotan,2008,7
Pamotan,2008,5
Pamotan,2012,4
Pamotan,2016,11
Pamoyanan,1006,1
Pamoyanan,2007,20
Pamoyanan,2006,37
Pamoyanan,2014,4
Pamoyanan,1005,1
Pamoyanan,1005,6
Pampalu,2001,18
Pampanan,2002,9
Pampang,2002,5
Pampang,1004,9
Pampang Dua,2007,20
Pampang Dua,2023,4
Pampang Harapan,2007,1
Pampang Tangguk Jaya,2005,18
Pampangan,2012,12
Pampangan,2001,8
Pampangan,2013,9
Pampangan,2002,1
Pampangan Nan XX,1013,6
Pamriyan,2049,11
Pamriyan,2002,11
Pamuatan,2002,10
Pamubulan,2018,3
Pamukan Indah,2013,13
Pamulang Barat,1001,6
Pamulang Timur,1008,6
Pamulihan,2004,23
Pamulihan,2012,20
Pamulihan,2002,3
Pamulihan,2006,21
Pamulihan,2012,6
Pamulihan,2003,13
Pamulihan,2012,12
Pamulihan,2006,15
Pamumu,2090,3
Pamuntaran,2011,5
Pamupukan,2009,2
Pamurus,2011,1
Pamuruyan,2003,11
Pamusian,1002,2
Pamutaran,2020,4
Pamutih,2012,13
Pamutuh,2002,3
Pana,2009,19
Pana,2011,1
Pana,2011,5
Pana,1001,4
Panaan,2006,6
Panaan,2005,12
Panaan,2002,1
Panabari Hutatonga,1001,30
Panacaran,2006,8
Panaen,2008,7
Panaga,2001,9
Panagan,2009,19
Panaguan,2024,5
Panaguan,2009,8
Panahan,2010,4
Panai,2017,5
Panai Makmur,2020,21
Panaikang,1011,3
Panaikang,2007,13
Panaikang,2004,3
Panaikang,2008,10
Panaikang,1002,9
Panaitan,2002,5
Panakkukang,2008,7
Panal,2049,5
Panalulun,2058,5
Panama,2001,7
Panamas,1023,1
Panambangan,2005,7
Panambea Barata,2021,10
Panamboang,2010,17
Panambungan,1005,1
Panampangan,2010,8
Panamparan,2007,4
Panampuang,2004,7
Pananaru,2011,12
Panancangan,2003,18
Panancangan,1003,5
Pananekeng,1001,23
Panang Jaya,2021,4
Panangan Mata,2036,7
Pananggahan,2018,2
Pananggahan,2005,17
Pananggangan,2005,3
Pananggangan II,2013,3
Pananggapan,2001,20
Pananggungan,2006,9
Panangian,2037,6
Panangkalaan,2005,6
Panangkalaan Hulu,2026,6
Pananjung,2005,44
Pananjung,1012,4
Pananjung,2004,34
Pananjung,2007,9
Pananrang,2003,3
Panantian,2028,4
Panaongan,2010,13
Panapat,2005,3
Panaragan,2002,1
Panaragan,2011,2
Panaragan,1009,3
Panaragan Jaya ,1007,1
Panaragan Jaya Indah,2015,1
Panaragan Jaya Utama,2014,1
Panarian,2011,10
Panarukan,1007,13
Panarukan,2010,4
Panarung,2011,8
Panarung,1002,1
Panas,2008,20
Panasakan,1006,7
Panasen,2002,20
Panasibaja,2008,15
Panaungan,2054,4
Panawa,2003,34
Panawakan,2018,8
Panawangan,2001,10
Panawaren,2003,7
Panawu,1005,7
Panawuan,2006,32
Panca,2006,14
Panca,2043,2
Panca Agung,2003,3
Panca Arga,2006,29
Panca Bakti,2034,7
Panca Bakti,2011,3
Panca Desa,2014,19
Panca Jaya,2026,2
Panca Jaya,2013,11
Panca Karsa,2013,1
Panca Karsa Purna Jaya,2002,29
Panca Karya,2008,2
Panca Karya,2017,5
Panca Kubu,2008,14
Panca Makmur,2005,7
Panca Marga,2001,9
Panca Mukti,2007,17
Panca Mukti,2015,8
Panca Mukti,2021,3
Panca Mukti,2010,4
Panca Mulia,2001,29
Panca Mulya,2006,7
Panca Mulya,2014,15
Panca Mulya,2012,19
Panca Negeri,2004,15
Panca Tunggal,2019,7
Panca Tunggal,2004,17
Panca Tunggal,2013,18
Panca Tunggal,2003,7
Panca Tunggal Benawa,2011,23
Panca Tunggal Jaya,2008,23
Panca Warna,2005,4
Pancado,2004,7
Pancaitana,1001,4
Pancakarsa I,2001,7
Pancakarsa II,2002,7
Pancakarya,2001,20
Pancakarya,2003,17
Pancakh Iman,2033,3
Pancaksuji,2014,17
Pancalaksana ,1006,4
Pancalang,2005,22
Pancana,2003,2
Pancanegara,2009,28
Pancar Jelobok,2011,1
Pancaregang,2009,20
Pancaroba,2008,3
Pancasan,2008,14
Pancasari,2001,5
Pancasila,2019,4
Pancasila,2004,5
Pancasura,2006,24
Pancaukan,2039,7
Pancawangi,2011,4
Pancawarna,2005,24
Pancawati,2008,27
Pancawati,2002,5
Panciro,2011,2
Pancor,2004,12
Pancor,2001,20
Pancor,1001,7
Pancoran,1001,8
Pancoran,2001,11
Pancoran,2008,1
Pancoran Mas,1008,1
Pancuang Taba,2004,12
Pancuma,2009,8
Pancur,2012,9
Pancur,1007,5
Pancur,2014,11
Pancur,2017,4
Pancur,2008,4
Pancur,2012,21
Pancur ,1003,6
Pancur,2006,17
Pancur Batu,2018,5
Pancur Ido,2026,2
Pancur Jaya,2014,10
Pancur Mas,2032,4
Pancur Mas,2010,22
Pancur Negara,2029,3
Pancur Pangko,2001,5
Pancur Pungah,1015,1
Pancuran,1006,1
Pancuran,2007,12
Pancuran Bambu,1004,4
Pancuran Bangko,2028,8
Pancuran Dewa,1002,4
Pancuran Gading,2009,10
Pancuran Gerobak,1004,2
Pancuran Kerambil,1001,4
Pancuran Pinang,1003,4
Pancuran Tiga,2001,23
Pancuranmas,2009,20
Pancurendang,2007,14
Pancurwening,2007,9
Panda,2001,18
Pandaan,1011,11
Pandahan,2009,5
Pandahan,2007,3
Pandai,2008,3
Pandai,2005,6
Pandai,2007,9
Pandai Sikek,2008,1
Pandajaya,2019,6
Pandak,2013,6
Pandak,2005,7
Pandak,2003,22
Pandak,2012,11
Pandak,2001,11
Pandak,2013,14
Pandak,2013,3
Pandak Bandung,2009,6
Pandak Daun,2004,6
Pandak Daun,2006,8
Pandak Gede,2010,6
Pandaluk,2004,9
Pandam Gadang,2001,8
Pandamaan,2008,1
Pandamaran Jaya,2026,4
Pandan,1001,3
Pandan,2007,7
Pandan,2008,5
Pandan,2004,10
Pandan,2004,19
Pandan,2006,11
Pandan,2012,1
Pandan,2020,5
Pandan,2003,3
Pandan Agung,2007,6
Pandan Arang,2001,16
Pandan Arang,2008,13
Pandan Arang Ilir,2001,27
Pandan Arang Ulu,2008,7
Pandan Dulang,2018,21
Pandan Dulang,2006,27
Pandan Dulang,2015,13
Pandan Duri,2016,3
Pandan Enim,2015,1
Pandan Indah,2007,11
Pandan Jaya,1010,10
Pandan Jaya,2012,6
Pandan Kasturi,1010,2
Pandan Lagan,2005,10
Pandan Lanjang,2006,5
Pandan Makmur,2004,10
Pandan Sari,2025,2
Pandan Sari,2020,6
Pandan Sari,2036,1
Pandan Sari,2007,20
Pandan Sari,2012,12
Pandan Sari,2007,8
Pandan Sari,2009,24
Pandan Sari,2001,7
Pandan Sari,2006,19
Pandan Sari,2012,3
Pandan Sari,2006,7
Pandan Sari,2002,7
Pandan Sari,2008,4
Pandan Sari I,2008,18
Pandan Sari II,2003,20
Pandan Sari Selatan,2013,8
Pandan Sejahtera,2009,10
Pandan Sembuat,2009,10
Pandan Surat,2008,8
Pandan Tinggang,2012,11
Pandan Wangi,1016,3
Pandan Wangi,2013,5
Pandan Wangi,2006,20
Pandan Wangi,2002,12
Pandanagung,2006,11
Pandanajeng,2004,16
Pandanan,2017,15
Pandanan,2003,5
Pandanan,2014,11
Pandanaras,2012,8
Pandanarum,2001,19
Pandanarum,2003,15
Pandanarum,2001,12
Pandanarum,2013,5
Pandanarum,2020,3
Pandanblole,2010,14
Pandang,1008,9
Pandang Pandang,1007,8
Pandanga,2005,1
Pandangan,2011,9
Pandangan Kulon,2025,12
Pandangan Wetan,2024,12
Pandanharum,2008,8
Pandankrajan,2019,15
Pandanlandung,2012,21
Pandanlor,2003,5
Pandanmulyo,2005,15
Pandanpancur,2010,25
Pandanrejo,2008,5
Pandanrejo,2002,2
Pandanrejo,2006,21
Pandanrejo,2002,23
Pandanrejo,2005,2
Pandanretno,2002,5
Pandanretno,2019,12
Pandansari,2014,14
Pandansari,2007,3
Pandansari,2004,17
Pandansari,2020,14
Pandansari,2018,12
Pandansari,2001,12
Pandansari,2008,4
Pandansari,1008,1
Pandansari,2006,11
Pandansari,2009,15
Pandansari,2003,7
Pandansari,2007,27
Pandansari,2003,12
